hotspot,0.43359375,"(116, 43, 292, 196)"
hotspot,0.43359375,"(111, 40, 291, 196)"
hotspot,0.43359375,"(109, 40, 292, 196)"
hotspot,0.43359375,"(114, 41, 291, 194)"
hotspot,0.43359375,"(112, 40, 292, 196)"
hotspot,0.43359375,"(116, 42, 292, 197)"
hotspot,0.43359375,"(112, 40, 292, 196)"
hotspot,0.43359375,"(114, 40, 291, 196)"
hotspot,0.43359375,"(114, 41, 291, 194)"
hotspot,0.43359375,"(112, 41, 292, 194)"
hotspot,0.37109375,"(116, 40, 292, 196)"
